CustomerActionDateTimeUtc;CustomerActionCustomerIdsCustomerID;CustomerActionOrderTotalPrice;CustomerActionOrderIdsBackofficeID
11.07.2021 18:03;998151;4084;94085292
09.07.2021 19:35;998451;5625;93703197
10.07.2021 5:16;999359;5086;94034028
10.07.2021 6:00;999449;4087;94092306
10.07.2021 17:00;1001125;2025;94111261
10.07.2021 14:11;1001142;7983;94035454
10.07.2021 11:21;1002243;3363;94082135
09.07.2021 10:33;1004078;5685;94089553
11.07.2021 12:57;1006555;4937;94000441
10.07.2021 16:45;1007810;10721;94103578
10.07.2021 12:54;1007826;4903;94099176
10.07.2021 18:02;1008958;6758;94114067
11.07.2021 13:59;1009939;4858;94062151
10.07.2021 14:54;1010313;4617;94110406
11.07.2021 17:19;1012271;2068;94063508
10.07.2021 15:23;1012307;7870;94050773
10.07.2021 4:09;1012590;3026;94068675
09.07.2021 19:37;1013364;5211;93940889
09.07.2021 9:56;1019632;4406;93998640
11.07.2021 10:45;1020241;5070;94089395
11.07.2021 19:38;1021003;2336;94130738
11.07.2021 3:37;1023714;2799;94121060
11.07.2021 14:04;1027906;4562;94127128
10.07.2021 8:12;1028294;4040;93586892
11.07.2021 17:48;1028396;5194;94101773
11.07.2021 16:49;1030779;7241;94019912
10.07.2021 20:17;1032747;2190;94029941
10.07.2021 14:32;1033786;3599;94112013
11.07.2021 8:53;1035733;3221;94120390
11.07.2021 17:51;1038455;13385;93976168
09.07.2021 11:54;1040442;1178;94089853
09.07.2021 21:48;1042515;2405;94092459
10.07.2021 15:27;1046457;4458;94105970
11.07.2021 19:08;1046806;2589;94122943
11.07.2021 19:06;1046806;5432;94122169
10.07.2021 14:51;1047628;4832;94010176
11.07.2021 15:06;1048467;3766;94126368
11.07.2021 5:38;1049162;2110;94119635
11.07.2021 7:21;1052103;4995;94120611
09.07.2021 17:08;1054224;5325;94091355
09.07.2021 19:18;1054234;3475;93958729
11.07.2021 16:04;1056283;5743;94118180
11.07.2021 12:38;1056615;4493;94124375
11.07.2021 18:14;1060152;5848;93848483
10.07.2021 7:54;1060312;2631;94098367
11.07.2021 16:48;1060909;5147;94124380
11.07.2021 8:15;1061716;3114;94114980
09.07.2021 15:26;1064217;2617;93949641
09.07.2021 19:39;1065243;2879;94091606
10.07.2021 19:00;1065495;4475;93901779
11.07.2021 10:03;1065976;4265;94110224
09.07.2021 18:03;1066593;5222;93999673
10.07.2021 16:43;1067476;1983;94106897
10.07.2021 17:11;1067496;2081;94110886
09.07.2021 18:12;1067499;4643;93979391
10.07.2021 15:38;1067834;4825;94108719
10.07.2021 13:07;1070044;8723;94106206
09.07.2021 12:25;1071255;4094;94087787
10.07.2021 12:42;1071582;5360;94103441
10.07.2021 12:25;1072066;6090;93975487
11.07.2021 5:06;1072244;2098;94121497
11.07.2021 7:02;1073221;4957;93982928
09.07.2021 23:28;1073829;5437;94093761
11.07.2021 12:47;1075852;4817;94120169
10.07.2021 16:15;1075852;4891;94105563
10.07.2021 17:37;1077879;11670;94106312
09.07.2021 17:01;1079135;3345;93966759
11.07.2021 6:36;1080117;6187;94070707
11.07.2021 12:47;1080298;16314;94126273
11.07.2021 10:47;1080804;7482;94086411
11.07.2021 7:42;1081843;6249;94121477
10.07.2021 6:40;1083753;2781;94036562
11.07.2021 7:09;1089218;4343;93876756
10.07.2021 14:19;1090827;4945;94097698
09.07.2021 17:15;1091082;6646;94092599
11.07.2021 15:38;1091873;3038;94121561
09.07.2021 15:40;1092746;3018;94094106
11.07.2021 10:33;1092948;8946;94116989
10.07.2021 14:34;1095033;2159;94112295
10.07.2021 17:16;1095317;3037;94108375
10.07.2021 19:23;1095917;3938;94096378
10.07.2021 13:44;1096255;2381;94107655
09.07.2021 19:22;1096298;6889;93955246
09.07.2021 10:12;1097168;2396;94074154
11.07.2021 16:57;1098192;4746;94010060
11.07.2021 20:37;1098417;11357;93690087
10.07.2021 7:47;1099421;10257;94089868
11.07.2021 9:28;1100690;6320;94118898
11.07.2021 12:58;1101581;2816;93616607
11.07.2021 15:14;1101753;2524;94124310
11.07.2021 13:21;1102275;4233;94116655
10.07.2021 16:32;1103393;6432;94095782
11.07.2021 8:36;1103572;2688;94109770
11.07.2021 16:24;1104153;4724;94065514
11.07.2021 13:39;1104532;5884;93740294
11.07.2021 19:39;1108386;7324;94085061
10.07.2021 8:42;1108917;5013;94065681
11.07.2021 7:16;1109002;5127;94109133
10.07.2021 7:47;1109726;7028;94106315
11.07.2021 14:38;1113115;3088;94094144
10.07.2021 6:22;1113115;5838;94091410
10.07.2021 4:30;1115321;5533;94079726
11.07.2021 6:56;1117266;3055;94122466
11.07.2021 20:56;1117652;2916;93658821
11.07.2021 16:31;1119702;2456;94126227
10.07.2021 9:16;1120919;4740;94104120
11.07.2021 17:27;1121901;3092;94127777
10.07.2021 17:11;1122319;4198;94105490
10.07.2021 17:37;1122801;5455;94109983
10.07.2021 12:08;1124095;9976;94092098
11.07.2021 17:01;1125421;5690;93807540
11.07.2021 18:29;1126318;1313;94118803
10.07.2021 19:57;1126322;3021;94113259
09.07.2021 18:51;1127292;6439;94078788
10.07.2021 20:57;1127529;1003;94112166
10.07.2021 5:10;1127601;3723;94102530
10.07.2021 13:00;1127639;2075;93946240
10.07.2021 8:26;1127717;8970;94095749
10.07.2021 10:55;1130780;6594;94067160
11.07.2021 15:09;1131292;4931;94126611
11.07.2021 3:58;1131542;8832;93909882
11.07.2021 6:58;1132707;5724;94072600
11.07.2021 13:19;1133693;6455;93911473
11.07.2021 18:26;1134488;4822;94122376
11.07.2021 10:07;1135428;4686;94114181
11.07.2021 16:54;1135825;6246;94120795
11.07.2021 10:25;1136360;5109;94120389
09.07.2021 14:48;1136835;4583;94028177
09.07.2021 18:05;1137056;3480;94074255
11.07.2021 12:46;1139561;9502;94084718
11.07.2021 17:59;1140042;4318;93983633
10.07.2021 18:21;1140048;3996;94109732
11.07.2021 7:33;1140184;6558;94120988
10.07.2021 10:20;1140905;13211;94099353
11.07.2021 13:02;1141282;6621;94106732
11.07.2021 7:04;1141301;6021;94109256
10.07.2021 7:07;1141859;4477;93839249
10.07.2021 16:22;1143755;5941;94108603
10.07.2021 10:29;1144939;5410;94032120
11.07.2021 13:50;1146575;3204;94023959
11.07.2021 17:53;1146702;3043;94124558
11.07.2021 13:03;1149151;3156;94124528
11.07.2021 9:53;1150228;6667;94120709
09.07.2021 17:56;1150468;20971;94094124
09.07.2021 12:29;1151592;3264;93908622
11.07.2021 18:54;1153911;5847;93781111
10.07.2021 10:19;1154034;7028;94106517
11.07.2021 11:06;1155087;5479;94121586
11.07.2021 15:32;1155175;4690;94126258
11.07.2021 14:06;1155672;6650;94014870
10.07.2021 7:30;1156418;10130;93850893
10.07.2021 12:57;1157264;4635;94106816
10.07.2021 18:15;1159010;11627;94105329
10.07.2021 19:20;1161338;2844;93880024
11.07.2021 7:38;1161534;4002;94113420
11.07.2021 17:29;1161980;8484;94129082
11.07.2021 20:25;1162364;5244;94127095
11.07.2021 10:13;1165149;9560;94122321
09.07.2021 11:18;1166965;2407;94089465
09.07.2021 17:57;1168278;6117;93938981
11.07.2021 16:33;1168791;4019;94128097
11.07.2021 9:24;1168934;4438;93968360
09.07.2021 17:40;1171224;4196;94093887
10.07.2021 16:43;1172345;5902;94113456
10.07.2021 13:27;1172968;8562;94037548
10.07.2021 9:45;1173123;5474;94100553
11.07.2021 19:12;1173676;3766;94127811
10.07.2021 5:06;1174901;4050;94070169
11.07.2021 13:06;1178253;3706;94123623
09.07.2021 15:13;1180412;4724;94092036
10.07.2021 13:54;1182590;7514;94106420
10.07.2021 22:15;1183042;5676;94099300
10.07.2021 5:29;1183240;8989;94103412
11.07.2021 6:15;1183992;5343;94114080
10.07.2021 14:05;1185204;5177;94110800
10.07.2021 12:57;1185446;2587;94106030
10.07.2021 7:25;1185905;5196;94095096
11.07.2021 9:59;1186340;3977;94105443
09.07.2021 18:30;1188068;11586;94071798
11.07.2021 16:45;1188536;6344;94127960
11.07.2021 6:50;1188899;4003;93662651
10.07.2021 8:41;1191231;4983;94100779
11.07.2021 17:53;1191324;3130;94130945
11.07.2021 16:06;1192300;4705;94125084
09.07.2021 15:50;1192549;7034;93999490
10.07.2021 9:25;1192569;6964;94102885
11.07.2021 17:51;1195154;3476;94114935
11.07.2021 16:13;1195641;8022;94086469
10.07.2021 12:43;1195947;1654;94109406
10.07.2021 4:44;1196064;6036;94102677
09.07.2021 14:24;1196707;4630;94086823
10.07.2021 10:30;1197591;4202;94096627
10.07.2021 11:20;1197859;7992;94102710
10.07.2021 16:36;1198389;4362;93932596
11.07.2021 7:47;1198790;4774;94116041
09.07.2021 21:50;1199035;6336;94091878
10.07.2021 12:09;1199945;6956;93721859
10.07.2021 7:48;1200830;3074;94097464
09.07.2021 13:38;1202254;5225;94086721
11.07.2021 9:22;1202789;3735;94062208
10.07.2021 13:38;1206288;2086;94051394
11.07.2021 10:31;1206927;4611;94121523
10.07.2021 5:29;1207490;5048;94092055
09.07.2021 7:13;1208913;1611;94068629
11.07.2021 19:38;1208913;3297;94125567
10.07.2021 17:44;1209599;2494;94113110
10.07.2021 13:02;1210222;11491;94108260
11.07.2021 13:21;1210678;6680;94095261
10.07.2021 9:24;1210733;5051;94092308
10.07.2021 14:05;1211224;4147;94111003
10.07.2021 11:33;1211295;4662;94094874
11.07.2021 14:20;1212452;6624;93744712
11.07.2021 16:18;1212488;5969;94101282
09.07.2021 13:29;1213980;5214;93490520
11.07.2021 14:59;1214051;4702;94128446
10.07.2021 16:18;1214830;4600;94109856
09.07.2021 12:55;1215134;2101;94085803
11.07.2021 10:07;1216888;2947;94118502
11.07.2021 16:53;1217317;4261;93753131
09.07.2021 21:21;1217941;7444;93960740
11.07.2021 16:59;1219353;2249;94127238
11.07.2021 7:29;1219661;12107;94099124
11.07.2021 16:36;1219752;7028;94123978
10.07.2021 6:40;1221447;3057;94103449
11.07.2021 12:39;1222597;3645;94122950
09.07.2021 18:11;1223577;2117;94097044
10.07.2021 17:54;1224667;3744;94113107
10.07.2021 13:52;1227813;5222;94105077
10.07.2021 7:24;1227930;10481;94096971
10.07.2021 9:51;1229063;4431;94092356
10.07.2021 10:59;1229090;9884;94092543
10.07.2021 7:39;1229317;3797;94038727
10.07.2021 20:28;1230153;2287;94112107
11.07.2021 14:39;1230705;5214;94121885
10.07.2021 12:42;1231549;13347;94010976
10.07.2021 4:40;1231660;3149;93868737
10.07.2021 5:48;1231796;9277;94092294
11.07.2021 13:07;1232091;5854;94108950
10.07.2021 21:43;1232738;6103;93956730
09.07.2021 17:56;1232800;5514;94090352
11.07.2021 13:55;1232940;2965;94123748
10.07.2021 5:46;1233164;6705;94096256
09.07.2021 10:55;1234396;5221;94087094
10.07.2021 8:14;1234765;4851;93444339
11.07.2021 13:11;1236308;2853;94112934
11.07.2021 6:17;1237412;5268;94118715
11.07.2021 10:41;1237901;2592;94122296
10.07.2021 17:18;1238648;5142;93948657
11.07.2021 18:55;1239490;2646;94126048
11.07.2021 18:55;1239543;10575;94124845
09.07.2021 16:53;1240294;5808;94096087
11.07.2021 8:18;1240527;5215;94015630
11.07.2021 12:26;1241073;2688;94124734
09.07.2021 20:10;1241249;5369;93850248
11.07.2021 6:57;1241667;7574;93989296
09.07.2021 19:35;1243029;2197;94062080
11.07.2021 11:51;1243219;13839;94120906
10.07.2021 18:18;1244739;1830;93991516
11.07.2021 9:49;1245306;6203;94104416
11.07.2021 4:56;1245348;6445;94039441
10.07.2021 6:12;1246931;3126;94094752
09.07.2021 20:38;1250702;5413;93978005
10.07.2021 5:27;1252823;5123;94096174
11.07.2021 8:39;1253873;6180;94105726
11.07.2021 8:35;1253919;11128;94118947
11.07.2021 5:20;1253941;2500;94110675
11.07.2021 14:50;1255109;4037;94046824
10.07.2021 15:46;1257040;4761;94110024
10.07.2021 16:05;1258375;4840;94076091
11.07.2021 7:36;1259136;11950;94080690
09.07.2021 21:09;1261099;1053;94020550
11.07.2021 5:51;1262710;4050;94066724
11.07.2021 14:52;1265637;3038;94128872
10.07.2021 8:57;1265943;5747;94103355
11.07.2021 6:12;1266240;3001;94034549
11.07.2021 8:59;1268301;4848;94114482
10.07.2021 6:42;1268864;4922;94100087
11.07.2021 7:09;1269908;4835;94017087
10.07.2021 16:06;1270684;10639;94111482
10.07.2021 4:45;1272194;9610;94095574
11.07.2021 10:44;1272400;5283;93627382
11.07.2021 16:02;1272577;4971;93897005
10.07.2021 16:59;1272786;3097;94108952
10.07.2021 11:53;1273477;2279;94106046
11.07.2021 4:09;1274053;12144;94110723
10.07.2021 18:32;1274245;5173;94105368
09.07.2021 19:31;1274332;6224;93938951
10.07.2021 12:16;1274906;3872;93881254
11.07.2021 9:06;1275228;3818;94115345
11.07.2021 9:56;1276586;6185;94112691
11.07.2021 17:16;1277386;3333;93760056
10.07.2021 14:52;1278738;6340;94109944
10.07.2021 9:34;1279655;5903;94044165
10.07.2021 16:38;1279669;5743;94105847
11.07.2021 13:56;1280067;19009;94029921
11.07.2021 16:18;1282495;1542;94094521
11.07.2021 6:39;1283873;4211;94096353
09.07.2021 19:48;1284158;3101;94090626
10.07.2021 17:35;1287450;15705;94090376
11.07.2021 3:24;1287511;5430;94107531
10.07.2021 14:04;1287710;4788;94098738
09.07.2021 17:15;1288986;24973;94094196
10.07.2021 17:57;1290036;3374;94007395
11.07.2021 8:23;1291008;6943;94105714
10.07.2021 13:15;1291100;3098;94104179
11.07.2021 8:02;1291164;3107;93970711
11.07.2021 15:56;1291931;10451;93966990
09.07.2021 16:30;1292881;3808;94091649
11.07.2021 7:19;1293257;3096;94097245
11.07.2021 8:59;1294380;5010;93979257
11.07.2021 8:06;1294756;5358;94117251
11.07.2021 14:23;1297874;5457;94126704
10.07.2021 15:24;1299228;5155;94106976
11.07.2021 19:25;1301478;3145;94126244
09.07.2021 15:25;1305753;18025;94032236
11.07.2021 7:54;1306697;3078;94108933
09.07.2021 12:55;1306704;5355;94091853
10.07.2021 17:32;1307643;8564;94111204
10.07.2021 9:50;1308032;11910;94103406
11.07.2021 19:32;1308817;4156;94124912
10.07.2021 9:56;1310854;5414;94097001
11.07.2021 7:39;1310883;10756;93933248
11.07.2021 18:01;1310915;1713;94129497
11.07.2021 6:32;1312816;2252;94116694
10.07.2021 5:50;1313158;3436;94087326
11.07.2021 9:32;1313226;4577;94096946
11.07.2021 15:41;1313264;4801;94125884
10.07.2021 10:11;1314163;17030;94088513
10.07.2021 1:57;1315087;5203;93939946
10.07.2021 12:14;1315803;4393;93884102
10.07.2021 10:24;1316060;7946;94107212
10.07.2021 10:18;1317067;5106;94099268
11.07.2021 16:31;1317916;4438;94106418
10.07.2021 8:37;1318067;1328;94102256
10.07.2021 8:39;1318067;4430;93992950
09.07.2021 15:52;1319562;5538;94092875
11.07.2021 12:15;1319710;8276;94123573
11.07.2021 6:07;1321094;2080;94030241
11.07.2021 9:04;1322164;6767;94118245
11.07.2021 5:52;1322426;3264;92704859
11.07.2021 8:29;1322578;4995;94100643
11.07.2021 18:42;1323033;2419;93858932
10.07.2021 20:37;1325146;8260;94103909
10.07.2021 11:15;1326216;5944;93999169
11.07.2021 13:31;1328636;2160;94126063
11.07.2021 16:54;1330118;3404;94118120
11.07.2021 6:36;1330274;3953;94026347
11.07.2021 17:36;1331397;16131;94128950
10.07.2021 18:00;1332867;18897;94114296
10.07.2021 10:54;1332954;3795;93987684
11.07.2021 7:47;1333543;3696;94116615
11.07.2021 6:06;1341501;4812;94113953
11.07.2021 6:28;1343759;3867;94119804
11.07.2021 17:09;1349132;4534;94109438
09.07.2021 21:57;1350613;6285;94075093
11.07.2021 20:29;1351505;4174;93980680
10.07.2021 9:59;1352084;2469;94067961
09.07.2021 20:39;1353504;1854;94094432
11.07.2021 13:19;1354002;4043;94113124
10.07.2021 5:10;1354922;13615;94094461
10.07.2021 5:08;1355167;5868;94104442
09.07.2021 11:24;1355415;3103;94054911
11.07.2021 7:54;1356340;7101;94109186
10.07.2021 5:34;1361769;4054;94089168
09.07.2021 11:26;1361869;4329;94073174
10.07.2021 7:57;1361987;4439;94098488
11.07.2021 12:15;1362338;4753;94119626
10.07.2021 10:53;1362513;7028;94101973
11.07.2021 17:34;1362961;4932;94128783
09.07.2021 13:54;1363898;3098;94090465
09.07.2021 17:31;1364721;8518;94093067
10.07.2021 15:17;1364817;6485;94106946
10.07.2021 18:54;1365830;3244;94108953
09.07.2021 20:52;1366600;3410;94094071
10.07.2021 7:30;1369328;6636;94092997
11.07.2021 20:30;1369387;5210;94133117
10.07.2021 5:45;1370139;4262;94105587
10.07.2021 19:15;1371260;2010;93828412
11.07.2021 11:55;1371678;3255;94106496
09.07.2021 17:02;1372319;2278;94055264
10.07.2021 7:15;1374394;3342;93671066
11.07.2021 18:45;1375004;6144;94130702
10.07.2021 15:48;1375981;4221;94093500
10.07.2021 10:57;1376418;3006;93483413
10.07.2021 11:34;1379652;4775;94106390
10.07.2021 11:36;1379663;7676;94003563
10.07.2021 8:03;1380407;4121;94021573
11.07.2021 13:52;1380531;3549;94124914
11.07.2021 8:18;1381580;3876;93959622
10.07.2021 6:52;1382183;5247;94092817
10.07.2021 16:08;1383871;6996;94100827
09.07.2021 17:23;1385013;8583;94096536
11.07.2021 6:03;1385219;4080;94113760
10.07.2021 9:16;1387107;5370;94090831
09.07.2021 20:02;1391392;7467;94092429
10.07.2021 11:15;1392722;4318;94077540
10.07.2021 16:44;1393920;5214;94051060
10.07.2021 4:33;1394749;6168;94094387
10.07.2021 12:42;1394998;5738;94100811
10.07.2021 9:24;1395661;4146;94100891
11.07.2021 5:16;1398946;1396;93892572
11.07.2021 13:39;1399967;4801;94117264
11.07.2021 14:22;1400652;11710;94119299
10.07.2021 7:06;1402566;2578;94059833
11.07.2021 5:09;1402680;5146;94118147
11.07.2021 14:59;1403207;5736;94052469
10.07.2021 3:45;1403244;4635;94105560
11.07.2021 7:46;1403269;6151;94066473
11.07.2021 3:48;1403463;7667;94101667
09.07.2021 17:46;1403706;3591;93979540
10.07.2021 16:37;1404578;1347;94097682
11.07.2021 8:09;1405181;4673;94112096
09.07.2021 23:09;1405218;5305;94091518
09.07.2021 20:58;1405477;6489;94008259
10.07.2021 11:16;1406922;5069;94100224
11.07.2021 4:36;1407410;2220;94101009
11.07.2021 6:22;1408732;5066;94121340
10.07.2021 9:11;1409102;4491;93982330
11.07.2021 15:12;1409122;4114;93893088
10.07.2021 7:20;1409428;6781;94049549
10.07.2021 10:40;1412013;4059;94099517
11.07.2021 5:30;1412235;6499;94101941
10.07.2021 16:45;1414550;6371;94109525
10.07.2021 16:21;1416991;11441;93662258
11.07.2021 8:45;1417210;4019;94023657
09.07.2021 15:39;1417345;6155;94092186
10.07.2021 10:52;1417817;7958;94052198
11.07.2021 8:12;1418540;8612;94101532
09.07.2021 14:24;1418985;5836;94057797
10.07.2021 7:12;1419489;2694;94092023
10.07.2021 16:27;1420108;2060;94113874
11.07.2021 11:37;1422457;4210;94124443
10.07.2021 6:21;1426421;4866;94071022
09.07.2021 15:25;1427219;2265;94090639
10.07.2021 18:22;1427735;3087;94109343
10.07.2021 9:48;1428122;10023;93759116
10.07.2021 15:30;1428585;6019;94111278
10.07.2021 8:09;1429074;5085;93884643
11.07.2021 8:07;1429139;11274;94091398
11.07.2021 9:54;1429298;3106;94117383
10.07.2021 13:27;1429960;4166;94106142
10.07.2021 15:36;1429973;2091;94107041
10.07.2021 14:30;1432581;3200;94107089
09.07.2021 18:43;1432610;3266;93995553
10.07.2021 9:47;1434123;5846;94097022
11.07.2021 14:06;1434179;2086;94123036
09.07.2021 19:28;1434179;3105;94093435
10.07.2021 4:52;1435579;2972;94103935
11.07.2021 11:35;1436744;2077;93780273
11.07.2021 15:44;1436858;1922;94125576
10.07.2021 17:43;1436953;3194;94102824
10.07.2021 17:47;1439156;2807;94099565
11.07.2021 9:29;1439997;6533;93918837
11.07.2021 8:54;1442533;2709;93802835
09.07.2021 8:43;1443897;6545;93961535
10.07.2021 15:24;1446113;2669;94079722
10.07.2021 9:46;1447497;5867;94068541
11.07.2021 10:21;1449304;7304;93916917
10.07.2021 5:36;1450377;4515;94016064
11.07.2021 6:56;1451421;4078;94093792
10.07.2021 8:56;1455633;2725;94106486
09.07.2021 7:36;1456339;4841;94088566
10.07.2021 8:59;1456697;6130;94100778
10.07.2021 12:01;1457075;1522;94108563
11.07.2021 11:51;1457694;1925;94113949
10.07.2021 17:06;1457967;4549;93848273
11.07.2021 3:55;1460884;4530;94119025
10.07.2021 6:46;1461396;4999;94096708
10.07.2021 16:57;1462005;3258;94110080
11.07.2021 16:47;1462326;3653;94121153
10.07.2021 3:32;1462579;5794;94094953
11.07.2021 9:36;1463396;3481;94119363
11.07.2021 5:11;1463911;2489;94119450
09.07.2021 18:30;1464498;1867;94012870
11.07.2021 13:15;1464615;1268;93993121
11.07.2021 20:56;1464751;12215;94131011
10.07.2021 16:40;1464852;4123;94112498
10.07.2021 14:56;1465860;5241;93996530
11.07.2021 16:38;1466744;3945;94098463
10.07.2021 16:16;1467734;3288;94103262
11.07.2021 18:52;1468256;4996;94132002
10.07.2021 14:34;1468525;5241;94102600
09.07.2021 16:03;1469526;7081;93744136
11.07.2021 8:00;1471780;2692;94103687
09.07.2021 19:00;1472551;7974;94095828
10.07.2021 6:45;1473565;2327;93875856
09.07.2021 16:12;1473873;4154;94084892
10.07.2021 11:05;1474005;3024;94100316
11.07.2021 18:51;1475149;4528;94079984
10.07.2021 5:34;1476594;11499;94099082
11.07.2021 12:26;1476788;5858;94123749
11.07.2021 11:28;1477694;16114;94115542
10.07.2021 12:44;1477930;7789;93912853
10.07.2021 18:42;1478198;2088;94111167
11.07.2021 14:10;1478556;45686;93947646
09.07.2021 11:03;1480293;4993;94089459
10.07.2021 5:28;1482575;8309;94100348
10.07.2021 9:28;1482843;4260;93490901
10.07.2021 9:42;1483364;3122;94098099
11.07.2021 17:45;1483508;3357;94126206
11.07.2021 20:56;1483755;2433;94112090
10.07.2021 5:05;1485126;1965;94096375
11.07.2021 7:16;1485381;5968;94116646
11.07.2021 11:17;1486477;7288;94116736
11.07.2021 11:22;1486875;8390;94114723
11.07.2021 15:25;1488840;9512;94120626
10.07.2021 16:46;1488953;3523;94105896
09.07.2021 11:52;1489754;5439;94024847
10.07.2021 10:33;1489806;4280;94102630
11.07.2021 20:18;1489806;4420;94105440
11.07.2021 13:40;1490021;11519;94117890
10.07.2021 12:50;1490628;4353;94100746
09.07.2021 13:58;1491226;4787;94091177
10.07.2021 11:24;1491574;4882;94084978
10.07.2021 18:40;1491767;3049;94113638
11.07.2021 10:13;1494239;16400;94117797
11.07.2021 16:05;1494256;3501;94113120
11.07.2021 13:20;1494793;3482;94120436
10.07.2021 10:46;1495644;6028;94024728
10.07.2021 20:17;1496694;5455;94037559
10.07.2021 19:24;1497325;4944;93597767
11.07.2021 14:41;1499233;7596;93859249
11.07.2021 10:17;1499315;5457;94067039
11.07.2021 12:39;1499740;2313;94117067
10.07.2021 11:40;1499740;6548;94103822
11.07.2021 9:55;1501005;3204;93913146
11.07.2021 11:00;1501005;3548;94114530
09.07.2021 16:58;1503827;7455;94075733
11.07.2021 13:01;1503898;4810;94114162
09.07.2021 15:42;1506092;7654;94091064
10.07.2021 4:36;1507510;10640;94098100
10.07.2021 7:32;1507606;6008;93965681
09.07.2021 11:18;1508463;6244;94083421
10.07.2021 6:53;1508618;3242;93900064
11.07.2021 16:13;1508645;5746;94077478
11.07.2021 18:55;1509048;8553;94064454
11.07.2021 5:30;1510658;6298;94109642
11.07.2021 7:32;1510683;6167;94118192
10.07.2021 4:15;1511046;2744;94101092
11.07.2021 9:09;1512961;3965;94046693
09.07.2021 21:40;1513463;4456;93974453
11.07.2021 16:19;1513523;3904;94128424
11.07.2021 6:50;1515723;3578;94113263
09.07.2021 12:30;1519085;4458;94084316
11.07.2021 19:37;1524768;2905;94125695
10.07.2021 19:11;1524881;2382;94112596
09.07.2021 21:19;1525180;2022;94094109
11.07.2021 10:49;1525425;3218;94122789
09.07.2021 11:39;1525845;8101;94081135
11.07.2021 17:48;1526650;4137;94119933
11.07.2021 13:43;1527599;3179;94120530
09.07.2021 15:48;1529169;7072;94077648
11.07.2021 7:51;1530564;5847;94118810
11.07.2021 18:51;1530688;3621;94124549
11.07.2021 18:46;1531108;9322;94110768
11.07.2021 6:07;1533176;4333;93979399
11.07.2021 7:18;1533388;4664;94121608
11.07.2021 11:51;1534109;3078;94058730
11.07.2021 16:22;1534204;4058;94084934
11.07.2021 8:59;1534650;3279;94113703
10.07.2021 15:28;1534901;4237;94046105
11.07.2021 6:48;1535365;8189;94113757
11.07.2021 12:04;1536826;4584;94119164
10.07.2021 15:56;1538551;2300;94105951
10.07.2021 17:04;1538878;6953;94107124
11.07.2021 5:24;1539917;3686;94113911
11.07.2021 5:13;1542209;1657;94115446
11.07.2021 12:25;1542321;4864;94124772
11.07.2021 16:57;1542814;6013;94127159
09.07.2021 17:32;1544952;4832;94096868
10.07.2021 10:25;1545194;4966;94005079
11.07.2021 17:46;1546806;2413;94130573
10.07.2021 19:27;1550607;1891;94102563
09.07.2021 17:49;1551767;3820;94088971
11.07.2021 12:10;1551812;2652;94120817
09.07.2021 20:12;1551971;9111;93949465
10.07.2021 9:47;1552116;2746;94104087
11.07.2021 17:25;1554886;2596;94103217
11.07.2021 13:21;1555532;3888;94119631
10.07.2021 17:55;1555798;4633;94101887
09.07.2021 18:40;1555867;3028;94093995
09.07.2021 18:19;1556421;4440;94095757
11.07.2021 14:54;1557592;3054;94043178
11.07.2021 17:29;1558108;1206;94130280
09.07.2021 14:18;1558421;2463;94091597
09.07.2021 11:05;1559368;6616;94080869
10.07.2021 5:24;1561370;6477;94091697
10.07.2021 9:21;1562026;3057;94033864
09.07.2021 14:03;1562774;3224;94074299
10.07.2021 10:26;1562926;10863;94090707
11.07.2021 11:30;1563493;2713;93974672
10.07.2021 5:05;1563991;4832;93984338
11.07.2021 15:18;1564060;5393;94113349
11.07.2021 8:13;1564843;7264;94103167
11.07.2021 11:30;1566102;7810;94123003
10.07.2021 8:21;1566179;8073;94092637
11.07.2021 18:42;1566182;2428;94125571
11.07.2021 17:00;1566341;4150;93959045
11.07.2021 15:30;1566376;3138;93957363
11.07.2021 10:18;1567138;15220;94108305
11.07.2021 7:55;1567179;3125;94122739
10.07.2021 19:06;1567731;6760;94105608
10.07.2021 12:55;1568387;5159;94106536
11.07.2021 14:21;1569791;3490;94125683
11.07.2021 20:05;1569910;4198;94051521
11.07.2021 8:35;1570239;8944;94100151
09.07.2021 14:13;1570722;5051;94092695
10.07.2021 19:04;1572611;4061;94112147
09.07.2021 14:42;1573805;3042;94092990
09.07.2021 21:08;1574098;3906;94087215
11.07.2021 12:56;1574267;6072;94122107
10.07.2021 18:37;1575818;6933;93996370
11.07.2021 13:28;1576017;4764;93128919
10.07.2021 9:05;1577520;1757;94099030
10.07.2021 19:09;1579311;3828;94112237
11.07.2021 20:27;1580038;3191;94130968
09.07.2021 14:49;1580038;3706;94078465
10.07.2021 14:13;1580048;2451;94095294
10.07.2021 19:03;1580690;3089;94112814
11.07.2021 7:24;1580753;5118;94108547
10.07.2021 8:21;1581071;8789;94100806
09.07.2021 19:37;1582790;9928;94097600
09.07.2021 22:35;1583519;3193;93158946
10.07.2021 8:43;1583660;4912;94097893
11.07.2021 15:48;1585685;6245;94124056
10.07.2021 8:29;1586021;4870;94085310
10.07.2021 4:33;1586355;4128;94099701
10.07.2021 13:10;1586979;3241;94108780
10.07.2021 12:46;1587069;4972;94094345
11.07.2021 13:34;1587204;5017;94002092
11.07.2021 5:39;1587931;3585;93892048
09.07.2021 23:06;1588171;4252;94092158
11.07.2021 5:27;1588533;4794;94122003
